,state,action
0,6,3
1,7,0
2,17,3
3,18,2
4,17,3
5,18,2
6,17,2
7,16,3
8,17,3
9,18,2
10,17,3
11,18,1
12,20,2
13,7,2
14,6,3
15,7,3
16,20,0
17,18,2
18,17,2
19,16,1
20,6,2
21,8,3
22,6,0
23,16,3
24,17,2
25,16,3
26,17,3
27,18,2
28,17,3
29,18,2
30,17,2
31,16,3
32,17,2
33,16,2
34,12,2
35,11,3
36,12,3
37,16,2
38,12,2
39,11,3
40,12,3
41,16,3
42,17,1
43,7,3
44,20,2
45,7,3
46,20,2
47,7,2
48,6,3
49,7,3
50,20,2
51,7,3
52,20,2
53,7,3
54,20,1
55,1,2
56,4,2
57,5,2
58,19,3
59,5,3
60,4,3
61,1,2
62,4,3
63,1,2
64,4,3
65,1,1
66,0,2
67,2,2
68,3,2
69,58,3
70,3,3
71,2,2
72,3,3
73,2,3
74,0,0
75,1,2
76,4,3
77,1,1
78,0,0
79,1,0
80,20,2
81,7,3
82,20,2
83,7,3
84,20,2
85,7,2
86,6,0
87,16,3
88,17,2
89,16,3
90,17,3
91,18,2
92,17,3
93,18,2
94,17,3
95,18,2
96,17,3
97,18,1
98,20,0
99,18,2
100,17,3
101,18,2
102,17,3
103,18,2
104,17,2
105,16,3
106,17,2
107,16,2
108,12,3
109,16,3
110,17,2
111,16,3
112,17,2
113,16,3
114,17,3
115,18,2
116,17,3
117,18,2
118,17,3
119,18,2
120,17,3
121,18,2
122,17,2
123,16,2
124,12,3
125,16,3
126,17,3
127,18,2
128,17,3
129,18,2
130,17,3
131,18,1
132,20,2
133,7,3
134,20,2
135,7,2
136,6,3
137,7,2
138,6,3
139,7,2
140,6,2
141,8,2
142,9,3
143,8,3
144,6,2
145,8,3
146,6,1
147,5,2
148,19,3
149,5,2
150,19,0
151,8,2
152,9,2
153,10,3
154,9,0
155,11,2
156,13,3
157,11,2
158,13,2
159,52,2
160,79,2
161,78,3
162,79,2
163,78,3
164,79,3
165,52,2
166,79,3
167,52,3
168,13,2
169,52,2
170,79,3
171,52,3
172,13,3
173,11,2
174,13,2
175,52,3
176,13,3
177,11,3
178,12,3
179,16,3
180,17,3
181,18,2
182,17,3
183,18,2
184,17,3
185,18,2
186,17,3
187,18,2
188,17,3
189,18,1
190,20,2
191,7,3
192,20,2
193,7,0
194,17,3
195,18,2
196,17,3
197,18,2
198,17,1
