,state,action
0,6,3
1,7,2
2,6,0
3,16,3
4,17,3
5,18,2
6,17,3
7,18,2
8,17,3
9,18,2
10,17,1
11,7,3
12,20,0
13,18,2
14,17,3
15,18,2
16,17,3
17,18,2
18,17,3
19,18,2
20,17,3
21,18,2
22,17,3
23,18,2
24,17,3
25,18,2
26,17,2
27,16,2
28,12,2
29,11,2
30,13,3
31,11,3
32,12,3
33,16,2
34,12,2
35,11,2
36,13,2
37,52,2
38,79,3
39,52,1
40,14,2
41,172,1
42,55,3
43,54,3
44,53,0
45,10,3
46,9,2
47,10,3
48,9,3
49,8,0
50,12,2
51,11,3
52,12,3
53,16,2
54,12,2
55,11,3
56,12,3
57,16,1
58,6,0
59,16,3
60,17,3
61,18,1
62,20,1
63,1,0
64,20,2
65,7,2
66,6,3
67,7,2
68,6,0
69,16,3
70,17,3
71,18,2
72,17,3
73,18,2
74,17,3
75,18,1
76,20,0
77,18,1
78,20,0
79,18,2
80,17,2
81,16,3
82,17,3
83,18,2
84,17,2
85,16,2
86,12,3
87,16,3
88,17,2
89,16,3
90,17,3
91,18,2
92,17,3
93,18,2
94,17,3
95,18,2
96,17,2
97,16,3
98,17,2
99,16,3
100,17,3
101,18,2
102,17,3
103,18,2
104,17,3
105,18,2
106,17,3
107,18,2
108,17,3
109,18,2
110,17,2
111,16,3
112,17,3
113,18,2
114,17,3
115,18,2
116,17,3
117,18,2
118,17,3
119,18,2
120,17,3
121,18,1
122,20,2
123,7,3
124,20,2
125,7,2
126,6,1
127,5,3
128,4,0
129,7,0
130,17,3
131,18,2
132,17,3
133,18,2
134,17,1
135,7,0
136,17,2
137,16,2
138,12,3
139,16,3
140,17,2
141,16,2
142,12,3
143,16,1
144,6,1
145,5,0
146,6,3
147,7,3
148,20,1
149,1,0
150,20,2
151,7,3
152,20,0
153,18,1
154,20,2
155,7,2
156,6,3
157,7,3
158,20,1
159,1,2
160,4,3
161,1,2
162,4,3
163,1,0
164,20,2
165,7,3
166,20,0
167,18,2
168,17,3
169,18,2
170,17,3
171,18,1
172,20,2
173,7,2
174,6,3
175,7,1
176,4,3
177,1,2
178,4,3
179,1,0
180,20,2
181,7,2
182,6,3
183,7,3
184,20,0
185,18,2
186,17,2
187,16,2
188,12,2
189,11,1
190,9,2
191,10,3
192,9,3
193,8,3
194,6,2
195,8,3
196,6,3
197,7,3
198,20,2
