,state,action
0,18,2
1,17,3
2,18,2
3,17,3
4,18,2
5,17,3
6,18,2
7,17,3
8,18,2
9,17,3
10,18,2
11,17,3
12,18,2
13,17,2
14,16,3
15,17,3
16,18,2
17,17,3
18,18,2
19,17,2
20,16,3
21,17,3
22,18,2
23,17,3
24,18,2
25,17,2
26,16,3
27,17,3
28,18,2
29,17,2
30,16,2
31,12,3
32,16,2
33,12,3
34,16,3
35,17,2
36,16,3
37,17,2
38,16,3
39,17,2
40,16,3
41,17,3
42,18,2
43,17,3
44,18,2
45,17,3
46,18,2
47,17,2
48,16,3
49,17,1
50,7,3
51,20,2
52,7,2
53,6,3
54,7,3
55,20,2
56,7,2
57,6,2
58,8,2
59,9,0
60,11,2
61,13,3
62,11,2
63,13,2
64,52,3
65,13,2
66,52,3
67,13,2
68,52,2
69,79,3
70,52,2
71,79,2
72,78,3
73,79,3
74,52,3
75,13,2
76,52,3
77,13,3
78,11,2
79,13,2
80,52,3
81,13,3
82,11,2
83,13,3
84,11,3
85,12,3
86,16,3
87,17,2
88,16,3
89,17,3
90,18,2
91,17,2
92,16,3
93,17,3
94,18,2
95,17,3
96,18,2
97,17,3
98,18,2
99,17,3
100,18,2
101,17,2
102,16,2
103,12,2
104,11,2
105,13,3
106,11,3
107,12,3
108,16,3
109,17,3
110,18,2
111,17,3
112,18,2
113,17,2
114,16,2
115,12,3
116,16,3
117,17,3
118,18,2
119,17,3
120,18,2
121,17,3
122,18,2
123,17,2
124,16,3
125,17,2
126,16,3
127,17,2
128,16,2
129,12,2
130,11,3
131,12,3
132,16,3
133,17,2
134,16,2
135,12,3
136,16,2
137,12,3
138,16,2
139,12,3
140,16,2
141,12,2
142,11,3
143,12,3
144,16,2
145,12,2
146,11,2
147,13,3
148,11,3
149,12,2
150,11,2
151,13,2
152,52,3
153,13,2
154,52,3
155,13,2
156,52,3
157,13,2
158,52,3
159,13,1
160,10,2
161,14,3
162,10,3
163,9,2
164,10,0
165,13,2
166,52,3
167,13,1
168,10,3
169,9,3
170,8,2
171,9,3
172,8,3
173,6,3
174,7,2
175,6,3
176,7,3
177,20,2
178,7,2
179,6,0
180,16,3
181,17,3
182,18,2
183,17,3
184,18,2
185,17,3
186,18,2
187,17,3
188,18,2
189,17,2
190,16,3
191,17,2
192,16,2
193,12,3
194,16,3
195,17,2
196,16,3
197,17,3
198,18,2
