,state,action
0,0,2
1,2,3
2,0,0
3,1,0
4,20,2
5,7,3
6,20,2
7,7,2
8,6,3
9,7,3
10,20,2
11,7,3
12,20,0
13,18,2
14,17,2
15,16,3
16,17,3
17,18,2
18,17,3
19,18,2
20,17,2
21,16,3
22,17,3
23,18,2
24,17,3
25,18,2
26,17,3
27,18,2
28,17,2
29,16,3
30,17,3
31,18,2
32,17,3
33,18,2
34,17,3
35,18,2
36,17,2
37,16,3
38,17,1
39,7,3
40,20,2
41,7,2
42,6,3
43,7,3
44,20,2
45,7,2
46,6,2
47,8,3
48,6,2
49,8,3
50,6,3
51,7,3
52,20,2
53,7,3
54,20,0
55,18,2
56,17,2
57,16,1
58,6,2
59,8,2
60,9,0
61,11,3
62,12,3
63,16,3
64,17,3
65,18,2
66,17,2
67,16,2
68,12,3
69,16,3
70,17,3
71,18,1
72,20,2
73,7,2
74,6,2
75,8,3
76,6,1
77,5,0
78,6,0
79,16,2
80,12,2
81,11,3
82,12,3
83,16,3
84,17,2
85,16,3
86,17,3
87,18,1
88,20,1
89,1,2
90,4,3
91,1,2
92,4,3
93,1,2
94,4,3
95,1,2
96,4,3
97,1,0
98,20,2
99,7,0
100,17,2
101,16,3
102,17,3
103,18,2
104,17,2
105,16,3
106,17,1
107,7,3
108,20,1
109,1,2
110,4,3
111,1,2
112,4,2
113,5,3
114,4,2
115,5,3
116,4,3
117,1,0
118,20,0
119,18,1
120,20,0
121,18,2
122,17,2
123,16,3
124,17,1
125,7,3
126,20,1
127,1,2
128,4,3
129,1,2
130,4,0
131,7,3
132,20,2
133,7,3
134,20,0
135,18,2
136,17,2
137,16,3
138,17,3
139,18,2
140,17,1
141,7,3
142,20,1
143,1,0
144,20,2
145,7,3
146,20,0
147,18,2
148,17,2
149,16,2
150,12,3
151,16,2
152,12,3
153,16,3
154,17,3
155,18,1
156,20,2
157,7,3
158,20,2
159,7,3
160,20,0
161,18,2
162,17,3
163,18,2
164,17,3
165,18,2
166,17,3
167,18,2
168,17,3
169,18,1
170,20,2
171,7,3
172,20,1
173,1,2
174,4,3
175,1,2
176,4,3
177,1,2
178,4,3
179,1,2
180,4,2
181,5,1
182,3,2
183,58,3
184,3,3
185,2,2
186,3,3
187,2,3
188,0,0
189,1,2
190,4,3
191,1,2
192,4,1
193,2,3
194,0,2
195,2,2
196,3,3
197,2,2
198,3,3
