,state,action
0,18,2
1,17,3
2,18,2
3,17,1
4,7,2
5,6,2
6,8,2
7,9,2
8,10,3
9,9,2
10,10,2
11,14,3
12,10,3
13,9,2
14,10,3
15,9,3
16,8,1
17,19,3
18,5,3
19,4,3
20,1,2
21,4,3
22,1,2
23,4,3
24,1,2
25,4,2
26,5,2
27,19,3
28,5,2
29,19,2
30,15,3
31,19,2
32,15,3
33,19,0
34,8,3
35,6,1
36,5,2
37,19,0
38,8,0
39,12,3
40,16,3
41,17,2
42,16,3
43,17,3
44,18,2
45,17,3
46,18,2
47,17,2
48,16,1
49,6,2
50,8,2
51,9,1
52,15,3
53,19,3
54,5,3
55,4,3
56,1,0
57,20,2
58,7,2
59,6,3
60,7,0
61,17,3
62,18,2
63,17,3
64,18,2
65,17,3
66,18,2
67,17,1
68,7,3
69,20,2
70,7,3
71,20,1
72,1,2
73,4,2
74,5,2
75,19,3
76,5,0
77,6,3
78,7,0
79,17,1
80,7,2
81,6,3
82,7,2
83,6,3
84,7,3
85,20,0
86,18,2
87,17,1
88,7,3
89,20,2
90,7,3
91,20,2
92,7,3
93,20,0
94,18,2
95,17,2
96,16,3
97,17,3
98,18,2
99,17,3
100,18,2
101,17,2
102,16,2
103,12,3
104,16,3
105,17,2
106,16,2
107,12,3
108,16,2
109,12,3
110,16,3
111,17,2
112,16,2
113,12,3
114,16,3
115,17,2
116,16,2
117,12,3
118,16,3
119,17,3
120,18,1
121,20,2
122,7,3
123,20,2
124,7,1
125,4,3
126,1,2
127,4,0
128,7,3
129,20,2
130,7,3
131,20,2
132,7,2
133,6,3
134,7,3
135,20,0
136,18,2
137,17,2
138,16,1
139,6,2
140,8,3
141,6,2
142,8,3
143,6,2
144,8,2
145,9,1
146,15,3
147,19,2
148,15,3
149,19,0
150,8,2
151,9,0
152,11,2
153,13,2
154,52,3
155,13,3
156,11,2
157,13,3
158,11,3
159,12,2
160,11,3
161,12,3
162,16,1
163,6,1
164,5,3
165,4,3
166,1,0
167,20,0
168,18,2
169,17,2
170,16,3
171,17,1
172,7,3
173,20,0
174,18,2
175,17,3
176,18,2
177,17,2
178,16,3
179,17,3
180,18,2
181,17,3
182,18,2
183,17,2
184,16,3
185,17,2
186,16,3
187,17,2
188,16,3
189,17,2
190,16,3
191,17,3
192,18,2
193,17,2
194,16,3
195,17,3
196,18,2
197,17,3
198,18,2
