,state,action
0,6,0
1,16,3
2,17,3
3,18,2
4,17,2
5,16,3
6,17,2
7,16,3
8,17,2
9,16,3
10,17,2
11,16,3
12,17,2
13,16,3
14,17,3
15,18,2
16,17,3
17,18,2
18,17,3
19,18,2
20,17,2
21,16,3
22,17,3
23,18,2
24,17,2
25,16,2
26,12,2
27,11,1
28,9,0
29,11,2
30,13,2
31,52,3
32,13,3
33,11,3
34,12,3
35,16,3
36,17,3
37,18,2
38,17,3
39,18,2
40,17,3
41,18,2
42,17,3
43,18,2
44,17,2
45,16,2
46,12,2
47,11,3
48,12,3
49,16,3
50,17,2
51,16,1
52,6,3
53,7,3
54,20,2
55,7,3
56,20,2
57,7,3
58,20,2
59,7,3
60,20,2
61,7,3
62,20,0
63,18,2
64,17,3
65,18,1
66,20,0
67,18,2
68,17,3
69,18,2
70,17,3
71,18,2
72,17,3
73,18,2
74,17,2
75,16,3
76,17,3
77,18,2
78,17,3
79,18,2
80,17,3
81,18,2
82,17,3
83,18,2
84,17,3
85,18,1
86,20,2
87,7,0
88,17,2
89,16,3
90,17,3
91,18,1
92,20,2
93,7,3
94,20,0
95,18,1
96,20,2
97,7,2
98,6,3
99,7,3
100,20,2
101,7,3
102,20,1
103,1,2
104,4,3
105,1,1
106,0,0
107,1,2
108,4,3
109,1,2
110,4,3
111,1,0
112,20,2
113,7,3
114,20,2
115,7,2
116,6,2
117,8,0
118,12,3
119,16,2
120,12,3
121,16,2
122,12,3
123,16,3
124,17,3
125,18,2
126,17,3
127,18,2
128,17,2
129,16,2
130,12,3
131,16,2
132,12,2
133,11,3
134,12,3
135,16,2
136,12,3
137,16,2
138,12,3
139,16,3
140,17,2
141,16,2
142,12,2
143,11,3
144,12,3
145,16,1
146,6,0
147,16,3
148,17,1
149,7,3
150,20,2
151,7,0
152,17,2
153,16,3
154,17,2
155,16,3
156,17,1
157,7,3
158,20,0
159,18,2
160,17,1
161,7,2
162,6,2
163,8,2
164,9,3
165,8,3
166,6,3
167,7,3
168,20,0
169,18,2
170,17,2
171,16,3
172,17,2
173,16,3
174,17,2
175,16,2
176,12,1
177,8,3
178,6,2
179,8,3
180,6,2
181,8,1
182,19,3
183,5,2
184,19,3
185,5,3
186,4,3
187,1,2
188,4,3
189,1,2
190,4,0
191,7,2
192,6,2
193,8,2
194,9,3
195,8,2
196,9,0
197,11,3
198,12,3
