,state,action
0,18,1
1,20,2
2,7,3
3,20,2
4,7,0
5,17,2
6,16,3
7,17,2
8,16,2
9,12,2
10,11,2
11,13,1
12,10,0
13,13,2
14,52,2
15,79,3
16,52,1
17,14,3
18,10,3
19,9,3
20,8,2
21,9,1
22,15,0
23,9,2
24,10,3
25,9,0
26,11,1
27,9,0
28,11,2
29,13,3
30,11,3
31,12,3
32,16,1
33,6,1
34,5,1
35,3,2
36,58,3
37,3,0
38,5,3
39,4,3
40,1,1
41,0,1
42,21,1
43,22,0
44,21,2
45,23,3
46,21,0
47,0,0
48,1,2
49,4,1
50,2,1
51,23,1
52,24,3
53,22,0
54,21,1
55,22,1
56,27,0
57,22,2
58,24,1
59,25,2
60,34,1
61,35,2
62,38,2
63,146,1
64,142,2
65,141,0
66,150,0
67,149,0
68,148,2
69,61,3
70,148,3
71,147,1
72,145,3
73,37,1
74,38,0
75,37,3
76,34,0
77,30,3
78,24,3
79,22,0
80,21,1
81,22,0
82,21,0
83,0,0
84,1,1
85,0,2
86,2,2
87,3,3
88,2,3
89,0,2
90,2,2
91,3,1
92,28,0
93,3,1
94,28,2
95,31,3
96,28,2
97,31,0
98,58,3
99,3,0
100,5,3
101,4,1
102,2,0
103,4,1
104,2,3
105,0,0
106,1,2
107,4,0
108,7,0
109,17,1
110,7,0
111,17,3
112,18,2
113,17,1
114,7,2
115,6,3
116,7,3
117,20,0
118,18,2
119,17,2
120,16,2
121,12,3
122,16,1
123,6,0
124,16,3
125,17,3
126,18,1
127,20,1
128,1,2
129,4,1
130,2,3
131,0,2
132,2,2
133,3,3
134,2,0
135,4,1
136,2,1
137,23,2
138,28,3
139,23,0
140,2,2
141,3,2
142,58,0
143,19,0
144,8,1
145,19,0
146,8,1
147,19,0
148,8,0
149,12,1
150,8,2
151,9,3
152,8,1
153,19,1
154,58,2
155,33,1
156,32,0
157,33,1
158,32,0
159,33,2
160,56,1
161,57,1
162,148,0
163,57,0
164,56,1
165,57,1
166,148,0
167,57,1
168,148,0
169,57,3
170,32,1
171,147,3
172,36,2
173,147,1
174,145,3
175,37,2
176,145,3
177,37,2
178,145,2
179,149,2
180,173,3
181,149,1
182,150,2
183,164,3
184,150,0
185,149,0
186,148,2
187,61,0
188,60,0
189,59,0
190,54,0
191,14,0
192,52,2
193,79,2
194,78,1
195,80,1
196,68,0
197,80,2
198,76,2
