,state,action
0,16,1
1,6,0
2,16,1
3,6,2
4,8,3
5,6,3
6,7,2
7,6,3
8,7,0
9,17,2
10,16,1
11,6,0
12,16,3
13,17,3
14,18,1
15,20,2
16,7,2
17,6,1
18,5,3
19,4,3
20,1,0
21,20,2
22,7,0
23,17,3
24,18,1
25,20,0
26,18,2
27,17,1
28,7,0
29,17,3
30,18,1
31,20,0
32,18,1
33,20,1
34,1,2
35,4,0
36,7,0
37,17,2
38,16,3
39,17,2
40,16,1
41,6,0
42,16,1
43,6,3
44,7,2
45,6,2
46,8,0
47,12,1
48,8,3
49,6,0
50,16,2
51,12,1
52,8,3
53,6,1
54,5,3
55,4,2
56,5,3
57,4,3
58,1,1
59,0,0
60,1,0
61,20,2
62,7,1
63,4,0
64,7,1
65,4,2
66,5,0
67,6,3
68,7,3
69,20,2
70,7,0
71,17,3
72,18,2
73,17,1
74,7,3
75,20,2
76,7,3
77,20,2
78,7,1
79,4,3
80,1,0
81,20,0
82,18,2
83,17,3
84,18,2
85,17,2
86,16,3
87,17,2
88,16,3
89,17,1
90,7,0
91,17,3
92,18,2
93,17,3
94,18,2
95,17,3
96,18,2
97,17,2
98,16,1
99,6,3
100,7,3
101,20,0
102,18,1
103,20,2
104,7,1
105,4,3
106,1,1
107,0,1
108,21,2
109,23,2
110,28,3
111,23,1
112,24,1
113,25,0
114,24,2
115,30,3
116,24,0
117,23,0
118,2,0
119,4,0
120,7,1
121,4,1
122,2,3
123,0,1
124,21,1
125,22,0
126,21,0
127,0,0
128,1,1
129,0,2
130,2,3
131,0,2
132,2,1
133,23,0
134,2,1
135,23,1
136,24,1
137,25,2
138,34,0
139,30,0
140,28,2
141,31,1
142,36,0
143,31,2
144,32,0
145,33,3
146,58,3
147,3,2
148,58,2
149,33,2
150,56,3
151,33,1
152,32,0
153,33,2
154,56,0
155,53,1
156,56,2
157,59,0
158,54,2
159,55,1
160,81,1
161,90,3
162,60,1
163,61,0
164,60,2
165,90,3
166,60,2
167,90,0
168,81,2
169,69,0
170,68,3
171,55,3
172,54,3
173,53,1
174,56,1
175,57,1
176,148,3
177,147,2
178,148,2
179,61,0
180,60,2
181,90,1
182,62,0
183,90,2
184,91,3
185,90,0
186,81,3
187,59,1
188,60,2
189,90,0
190,81,0
191,55,0
192,172,3
193,14,2
194,172,2
195,80,2
196,76,3
197,80,1
198,68,3
