,state,action
0,6,2
1,8,0
2,12,2
3,11,1
4,9,2
5,10,0
6,13,3
7,11,3
8,12,1
9,8,1
10,19,2
11,15,3
12,19,2
13,15,3
14,19,1
15,58,2
16,33,2
17,56,0
18,53,1
19,56,2
20,59,1
21,60,2
22,90,3
23,60,3
24,57,2
25,60,1
26,61,0
27,60,1
28,61,2
29,62,0
30,90,0
31,81,3
32,59,2
33,81,1
34,90,1
35,62,0
36,90,1
37,62,2
38,63,1
39,89,3
40,88,1
41,87,3
42,164,3
43,150,1
44,141,3
45,142,3
46,51,0
47,38,3
48,35,2
49,38,1
50,51,2
51,142,2
52,141,2
53,140,3
54,141,3
55,142,2
56,141,0
57,150,2
58,164,0
59,173,1
60,164,2
61,87,1
62,168,2
63,169,3
64,168,3
65,140,3
66,141,3
67,142,2
68,141,0
69,150,2
70,164,1
71,140,3
72,141,3
73,142,3
74,51,3
75,39,0
76,35,3
77,26,0
78,25,3
79,27,1
80,29,1
81,143,2
82,49,3
83,143,0
84,29,2
85,26,0
86,25,0
87,24,1
88,25,2
89,34,0
90,30,3
91,24,3
92,22,1
93,27,1
94,29,2
95,26,0
96,25,1
97,26,1
98,49,0
99,26,0
100,25,0
101,24,2
102,30,3
103,24,2
104,30,3
105,24,1
106,25,3
107,27,2
108,25,3
109,27,1
110,29,2
111,26,0
112,25,2
113,34,1
114,35,3
115,26,1
116,49,0
117,26,2
118,35,1
119,39,1
120,40,2
121,42,0
122,51,0
123,38,2
124,146,3
125,38,3
126,35,0
127,34,1
128,35,3
129,26,0
130,25,3
131,27,0
132,22,2
133,24,3
134,22,0
135,21,0
136,0,2
137,2,2
138,3,3
139,2,2
140,3,2
141,58,2
142,33,0
143,15,2
144,53,1
145,56,2
146,59,1
147,60,0
148,59,2
149,81,0
150,55,3
151,54,1
152,59,1
153,60,3
154,57,0
155,56,2
156,59,2
157,81,2
158,69,0
159,68,1
160,69,1
161,91,1
162,63,2
163,64,3
164,63,2
165,64,1
166,84,3
167,89,2
168,84,1
169,85,0
170,84,1
171,85,0
172,84,0
173,64,2
174,92,1
175,227,1
176,109,0
177,227,1
178,109,0
179,227,3
180,84,0
181,64,1
182,84,3
183,89,3
184,88,0
185,62,2
186,63,0
187,91,2
188,65,2
189,83,0
190,82,2
191,123,0
192,75,1
193,123,3
194,82,2
195,123,2
196,125,2
197,228,0
198,229,1
