,state,action
0,3,1
1,4,2
2,5,3
3,61,2
4,320,1
5,321,4
6,319,7
7,61,7
8,6,0
9,7,7
10,62,7
11,41,7
12,42,2
13,3,5
14,40,0
15,3,5
16,40,3
17,4,0
18,62,5
19,4,0
20,62,1
21,7,5
22,6,1
23,61,7
24,6,6
25,59,7
26,40,4
27,2,4
28,107,1
29,42,2
30,3,6
31,106,1
32,40,7
33,106,4
34,1,0
35,107,3
36,132,6
37,107,1
38,42,1
39,41,7
40,42,2
41,3,3
42,62,7
43,41,6
44,2,6
45,0,1
46,106,3
47,3,2
48,59,0
49,4,1
50,6,3
51,108,6
52,6,5
53,5,7
54,59,4
55,3,4
56,42,0
57,132,6
58,107,1
59,42,5
60,2,3
61,41,5
62,3,3
63,62,3
64,45,7
65,44,3
66,9,7
67,133,5
68,44,7
69,43,7
70,132,2
71,41,6
72,2,4
73,107,1
74,42,2
75,3,7
76,2,4
77,107,5
78,1,0
79,107,2
80,2,1
81,3,7
82,2,1
83,3,1
84,4,0
85,62,6
86,3,2
87,59,4
88,3,5
89,40,7
90,106,3
91,3,7
92,2,5
93,106,7
94,0,3
95,2,7
96,1,1
97,2,0
98,42,6
99,1,1
100,2,7
101,1,1
102,2,4
103,107,0
104,80,3
105,81,4
106,293,3
107,134,5
108,176,6
109,277,3
110,176,6
111,277,1
112,81,5
113,132,1
114,43,7
115,132,3
116,82,7
117,81,5
118,132,1
119,43,5
120,41,5
121,3,6
122,106,4
123,1,3
124,42,3
125,43,2
126,62,2
127,6,2
128,60,3
129,319,3
130,289,0
131,242,7
132,63,1
133,242,7
134,63,2
135,289,7
136,241,3
137,242,0
138,11,7
139,10,7
140,46,0
141,47,3
142,50,6
143,47,0
144,48,6
145,87,7
146,278,5
147,133,4
148,83,1
149,278,4
150,84,1
151,85,1
152,86,5
153,87,2
154,46,1
155,10,0
156,64,4
157,48,2
158,64,4
159,48,5
160,47,0
161,48,4
162,160,1
163,88,3
164,162,6
165,88,7
166,160,6
167,85,3
168,160,4
169,294,7
170,136,7
171,295,2
172,177,5
173,84,5
174,83,2
175,133,7
176,82,1
177,133,0
178,278,2
179,9,6
180,44,3
181,9,1
182,46,4
183,87,6
184,133,6
185,43,1
186,44,2
187,7,2
188,61,4
189,7,3
190,8,6
191,7,7
192,62,2
193,6,6
194,59,7
195,40,7
196,106,7
197,0,3
198,2,7
199,1,3
200,42,0
201,132,3
202,82,6
203,132,3
204,82,5
205,43,5
206,41,0
207,43,1
208,44,7
209,43,2
210,62,3
211,45,0
212,9,0
213,87,0
214,86,0
215,160,6
216,85,5
217,278,4
218,84,1
219,85,6
220,83,4
221,134,4
222,340,2
223,134,1
224,84,6
225,176,3
226,84,6
227,176,7
228,293,5
229,277,3
230,176,5
231,81,0
232,176,0
233,134,2
234,83,5
235,82,4
236,176,5
237,81,6
238,80,5
239,107,3
240,132,7
241,80,3
242,81,1
243,82,2
244,44,0
245,133,4
246,83,6
247,81,5
248,132,6
249,107,0
250,80,1
251,132,3
252,82,3
253,278,3
254,86,5
255,87,0
256,86,4
257,137,4
258,136,1
259,294,2
260,160,7
261,137,7
262,177,5
263,84,7
264,134,0
265,135,3
266,136,3
267,139,7
268,178,6
269,295,4
270,343,0
271,342,1
272,179,7
273,342,3
274,181,4
275,393,0
276,394,5
277,393,2
278,181,6
279,342,2
280,304,7
281,343,3
282,179,2
283,178,7
284,304,0
285,179,3
286,180,3
287,297,5
288,141,1
289,142,0
290,296,7
291,297,7
292,299,1
293,297,2
294,142,7
295,141,1
296,142,3
297,287,2
298,145,5
299,147,7
300,143,1
301,147,0
302,145,5
303,147,7
304,143,2
305,257,2
306,89,6
307,49,3
308,89,7
309,162,1
310,89,3
311,218,5
312,90,3
313,91,6
314,90,3
315,91,6
316,90,5
317,15,0
318,90,0
319,218,1
320,91,1
321,109,5
322,19,1
323,20,2
324,53,0
325,54,2
326,250,7
327,53,3
328,99,1
329,251,1
330,280,3
331,268,0
332,101,0
333,56,4
334,129,2
335,56,5
336,101,7
337,55,1
338,101,6
339,252,2
340,267,3
341,233,3
342,237,1
343,239,5
344,238,5
345,318,0
346,238,0
347,239,0
348,240,0
349,105,5
