,state,action
0,3,3
1,62,3
2,45,2
3,108,6
4,6,0
5,7,5
6,6,4
7,62,4
8,43,7
9,132,1
10,43,1
11,44,3
12,9,6
13,44,1
14,45,4
15,133,7
16,82,6
17,132,3
18,82,5
19,43,2
20,62,1
21,7,7
22,62,3
23,45,3
24,46,3
25,64,3
26,51,3
27,15,4
28,89,7
29,162,4
30,146,2
31,162,4
32,146,4
33,269,5
34,286,6
35,294,6
36,177,4
37,295,2
38,177,0
39,136,6
40,135,3
41,136,6
42,135,7
43,340,5
44,339,0
45,340,2
46,134,5
47,176,6
48,277,1
49,81,2
50,43,4
51,81,1
52,82,1
53,133,1
54,9,1
55,46,4
56,87,4
57,85,5
58,278,7
59,83,0
60,84,2
61,278,3
62,86,0
63,160,6
64,85,0
65,137,7
66,177,1
67,137,7
68,177,7
69,135,5
70,134,3
71,177,6
72,134,6
73,293,1
74,176,7
75,293,5
76,277,5
77,80,1
78,132,2
79,41,2
80,4,1
81,6,6
82,59,4
83,3,7
84,2,3
85,41,1
86,62,5
87,4,2
88,5,4
89,4,4
90,41,5
91,3,4
92,42,1
93,41,6
94,2,7
95,1,5
96,0,1
97,106,3
98,3,6
99,106,0
100,2,2
101,40,4
102,2,6
103,0,1
104,106,1
105,40,7
106,106,3
107,3,7
108,2,0
109,42,6
110,1,2
111,106,7
112,0,0
113,1,1
114,2,2
115,40,1
116,59,4
117,3,7
118,2,2
119,40,3
120,4,5
121,59,1
122,5,0
123,6,4
124,62,5
125,4,5
126,59,0
127,4,1
128,6,2
129,60,4
130,6,6
131,59,3
132,6,1
133,61,1
134,319,6
135,60,3
136,319,0
137,241,0
138,63,2
139,289,7
140,241,7
141,108,4
142,45,2
143,108,1
144,241,5
145,319,3
146,289,3
147,243,7
148,242,0
149,11,2
150,243,7
151,242,2
152,244,1
153,245,0
154,248,1
155,333,1
156,314,0
157,315,1
158,316,2
159,262,6
160,375,0
161,261,6
162,260,2
163,381,4
164,260,3
165,261,5
166,375,0
167,261,3
168,336,6
169,261,4
170,315,0
171,317,6
172,334,0
173,231,0
174,127,1
175,232,0
176,18,0
177,20,7
178,19,2
179,18,1
180,53,0
181,54,2
182,250,7
183,53,2
184,313,5
185,338,3
186,292,2
187,264,2
188,366,0
189,322,2
190,324,2
191,369,7
192,348,1
193,369,0
194,365,5
195,369,0
196,365,7
197,324,3
198,325,7
199,323,4
200,305,3
201,306,1
202,349,2
203,328,4
204,349,2
205,328,4
206,349,3
207,318,7
208,234,7
209,367,5
210,306,6
211,305,4
212,291,0
213,280,0
214,252,7
215,100,0
216,128,3
217,26,2
218,101,5
219,268,6
220,280,2
221,266,6
222,265,4
223,290,2
224,265,1
225,305,3
226,306,5
227,370,5
228,323,7
229,322,4
230,265,5
231,264,5
232,382,6
233,344,4
234,336,4
235,335,3
236,313,7
237,249,1
238,313,7
239,249,3
240,250,7
241,53,1
242,250,0
243,99,0
244,67,3
245,128,2
246,252,7
247,100,5
248,251,3
249,252,6
250,251,1
251,280,0
252,252,2
253,267,6
254,291,4
255,251,7
256,99,7
257,54,1
258,99,1
259,251,0
260,100,6
261,99,3
262,100,1
263,252,3
264,101,3
265,102,5
266,236,2
267,235,4
268,236,5
269,233,7
270,268,1
271,233,6
272,267,5
273,266,0
274,267,5
275,266,1
276,306,7
277,266,1
278,306,2
279,326,5
280,325,4
281,370,5
282,323,7
283,322,0
284,305,0
285,266,1
286,306,4
287,267,1
288,367,0
289,233,2
290,234,2
291,327,6
292,326,5
293,325,5
294,365,1
295,371,6
296,369,0
297,365,4
298,323,2
299,365,1
300,371,7
301,365,4
302,323,3
303,326,6
304,323,1
305,325,4
306,370,0
307,306,1
308,349,5
309,326,3
310,327,7
311,349,3
312,318,7
313,234,7
314,367,1
315,234,0
316,235,0
317,237,5
318,235,5
319,234,1
320,318,7
321,234,7
322,367,7
323,267,1
324,367,7
325,267,1
326,367,2
327,349,2
328,328,6
329,325,0
330,326,7
331,370,7
332,305,6
333,264,2
334,366,6
335,345,3
336,366,2
337,348,3
338,365,7
339,324,6
340,346,7
341,345,7
342,344,1
343,345,1
344,346,5
345,347,5
346,373,4
347,374,6
348,377,5
349,354,3
